	ROC_8_40
0.000103158	0.222000
0.000103649	0.230000
0.00010414	0.231000
0.000107088	0.232000
0.00010807	0.233000
0.000109052	0.236000
0.000109544	0.237000
0.000110035	0.238000
0.000110526	0.239000
0.000111017	0.240000
0.000111509	0.241000
0.000112	0.242000
0.000112491	0.244000
0.000112982	0.245000
0.000113473	0.247000
0.000116912	0.248000
0.000117403	0.250000
0.000117895	0.251000
0.000118877	0.256000
0.000119368	0.257000
0.000120351	0.259000
0.000121333	0.260000
0.000121824	0.261000
0.000122316	0.262000
0.000122807	0.264000
0.000123298	0.270000
0.000124772	0.272000
0.000125263	0.274000
0.000125754	0.276000
0.000126245	0.277000
0.000126737	0.281000
0.000127228	0.282000
0.00012821	0.284000
0.000129684	0.286000
0.000130666	0.287000
0.000131649	0.288000
0.00013214	0.291000
0.000133614	0.296000
0.000134105	0.299000
0.000134596	0.300000
0.000136561	0.301000
0.000138035	0.303000
0.000140982	0.305000
0.000141473	0.306000
0.000142456	0.307000
0.000142947	0.308000
0.00014393	0.309000
0.000144421	0.311000
0.000144912	0.312000
0.000146386	0.314000
0.000146877	0.315000
0.000147859	0.319000
0.000148351	0.322000
0.000149333	0.323000
0.000149824	0.328000
0.000150807	0.331000
0.000151298	0.332000
0.000151789	0.334000
0.00015228	0.335000
0.000153754	0.338000
0.000154245	0.339000
0.000155719	0.342000
0.000156701	0.343000
0.000157193	0.345000
0.000158666	0.347000
0.000159158	0.348000
0.000159649	0.349000
0.00016014	0.350000
0.000161123	0.356000
0.000162596	0.357000
0.000163087	0.360000
0.000163579	0.361000
0.000165544	0.363000
0.000166526	0.364000
0.000167508	0.365000
0.000168491	0.366000
0.000168982	0.367000
0.000169473	0.368000
0.000169965	0.370000
0.000170456	0.371000
0.000172912	0.372000
0.000173403	0.374000
0.000173894	0.376000
0.000175368	0.377000
0.000176351	0.379000
0.000176842	0.380000
0.000177824	0.381000
0.00018028	0.382000
0.000181263	0.383000
0.000182245	0.385000
0.000182737	0.386000
0.000184701	0.387000
0.000186666	0.388000
0.000187158	0.390000
0.000188631	0.392000
0.000191579	0.395000
0.00019207	0.397000
0.000193052	0.398000
0.000194526	0.399000
0.000195017	0.400000
0.000195508	0.403000
0.000196	0.404000
0.000197473	0.405000
0.000201403	0.407000
0.000201894	0.408000
0.000202386	0.411000
0.000204351	0.412000
0.000204842	0.413000
0.000206315	0.414000
0.000207298	0.415000
0.000207789	0.416000
0.000210245	0.417000
0.000210736	0.420000
0.000211228	0.423000
0.000211719	0.425000
0.000212701	0.426000
0.000213193	0.428000
0.000214666	0.429000
0.000216631	0.430000
0.000217614	0.431000
0.000219087	0.432000
0.000220561	0.436000
0.000221052	0.437000
0.000223508	0.438000
0.000224	0.440000
0.000225473	0.443000
0.000226456	0.444000
0.000228421	0.445000
0.000229894	0.446000
0.000230877	0.448000
0.00023235	0.449000
0.000232842	0.452000
0.000233333	0.453000
0.000233824	0.454000
0.000234807	0.458000
0.000235789	0.461000
0.00023628	0.463000
0.000237263	0.464000
0.000237754	0.465000
0.000238245	0.466000
0.00024021	0.469000
0.000242175	0.470000
0.000243649	0.471000
0.000246105	0.473000
0.000247578	0.474000
0.00024807	0.475000
0.000248561	0.476000
0.000249052	0.477000
0.000249543	0.480000
0.000250035	0.481000
0.000251508	0.483000
0.000252	0.484000
0.000253473	0.485000
0.000253964	0.487000
0.000254947	0.488000
0.000255929	0.490000
0.000257403	0.492000
0.000258385	0.493000
0.000259859	0.494000
0.000260842	0.495000
0.000261333	0.496000
0.000261824	0.497000
0.000263789	0.499000
0.00026428	0.500000
0.000266245	0.501000
0.000267228	0.502000
0.000267719	0.503000
0.00026821	0.505000
0.000268701	0.507000
0.00027214	0.508000
0.000274105	0.509000
0.000274596	0.512000
0.000275087	0.513000
0.000275578	0.514000
0.00027607	0.515000
0.000276561	0.517000
0.000277052	0.519000
0.000278035	0.520000
0.000279508	0.522000
0.000280982	0.523000
0.000284421	0.524000
0.000285403	0.525000
0.000287859	0.526000
0.000288842	0.527000
0.000293263	0.528000
0.000293754	0.530000
0.000295228	0.532000
0.00029621	0.533000
0.000297192	0.534000
0.000297684	0.535000
0.000298666	0.536000
0.000299649	0.537000
0.000300631	0.538000
0.000301613	0.540000
0.000302596	0.541000
0.000303578	0.542000
0.000305052	0.543000
0.000306526	0.544000
0.000307999	0.545000
0.000310947	0.547000
0.000311929	0.549000
0.00031242	0.550000
0.000316842	0.551000
0.000317333	0.552000
0.000318315	0.553000
0.000318806	0.557000
0.000319298	0.558000
0.00032028	0.559000
0.000321263	0.560000
0.000321754	0.561000
0.000322245	0.562000
0.00032421	0.563000
0.000325192	0.565000
0.000326666	0.566000
0.000327649	0.569000
0.00032814	0.571000
0.000329122	0.573000
0.000329613	0.576000
0.000330105	0.577000
0.000331087	0.579000
0.000331578	0.580000
0.000332561	0.581000
0.000333052	0.582000
0.000333543	0.585000
0.000334034	0.586000
0.000335508	0.587000
0.000336982	0.588000
0.000338456	0.589000
0.00034042	0.590000
0.000343368	0.592000
0.000344841	0.593000
0.000345824	0.594000
0.000347298	0.595000
0.00034828	0.596000
0.000349754	0.597000
0.000350736	0.598000
0.000351227	0.599000
0.000351719	0.600000
0.000353684	0.601000
0.000357122	0.603000
0.000358596	0.605000
0.000359578	0.606000
0.00036007	0.607000
0.000361543	0.609000
0.000362034	0.612000
0.000363999	0.614000
0.000364491	0.618000
0.000367929	0.619000
0.00036842	0.621000
0.000369403	0.622000
0.000374315	0.623000
0.000375298	0.624000
0.000376771	0.625000
0.000377262	0.626000
0.000377754	0.627000
0.000380701	0.629000
0.000381192	0.630000
0.000381684	0.631000
0.000383157	0.633000
0.000384631	0.635000
0.000385122	0.636000
0.000387087	0.637000
0.000390034	0.638000
0.000390526	0.639000
0.000391999	0.642000
0.000392491	0.643000
0.000396912	0.644000
0.000397403	0.645000
0.00040035	0.646000
0.000400841	0.647000
0.000401824	0.648000
0.000402315	0.650000
0.000402806	0.652000
0.000405262	0.654000
0.000406736	0.655000
0.000407719	0.656000
0.00040821	0.658000
0.000408701	0.659000
0.000410175	0.660000
0.000411157	0.662000
0.000412631	0.664000
0.000415087	0.665000
0.000416069	0.667000
0.000418034	0.668000
0.000419999	0.669000
0.000420982	0.670000
0.000421473	0.672000
0.000421964	0.673000
0.00042442	0.674000
0.000427859	0.676000
0.000429333	0.677000
0.000429824	0.678000
0.000430315	0.679000
0.000431789	0.680000
0.000433262	0.681000
0.000434736	0.682000
0.000437683	0.683000
0.000438175	0.684000
0.000441122	0.685000
0.000441613	0.686000
0.000442104	0.688000
0.000444069	0.690000
0.000445543	0.691000
0.000446034	0.694000
0.000450455	0.695000
0.000450947	0.696000
0.000451438	0.697000
0.000451929	0.698000
0.000457332	0.699000
0.000459789	0.700000
0.000461262	0.701000
0.000461754	0.702000
0.000463227	0.704000
0.00046421	0.705000
0.000466666	0.707000
0.000468631	0.708000
0.000470104	0.709000
0.000472561	0.711000
0.000473543	0.712000
0.000475017	0.713000
0.000475508	0.714000
0.000476982	0.715000
0.000477473	0.716000
0.000478455	0.717000
0.000479438	0.719000
0.000481403	0.722000
0.000483368	0.723000
0.000490736	0.724000
0.000491227	0.727000
0.00049221	0.728000
0.000494666	0.729000
0.00050449	0.730000
0.000506946	0.733000
0.00051235	0.734000
0.000512841	0.735000
0.000514315	0.736000
0.000515789	0.737000
0.000518245	0.738000
0.000518736	0.739000
0.000524631	0.740000
0.000525122	0.741000
0.000525613	0.742000
0.000526104	0.743000
0.000527087	0.744000
0.000531017	0.745000
0.000533964	0.746000
0.000534946	0.747000
0.000535438	0.748000
0.000537894	0.749000
0.000539367	0.750000
0.00054035	0.751000
0.000542315	0.752000
0.000546736	0.753000
0.000553122	0.754000
0.000554595	0.755000
0.000555578	0.757000
0.000558034	0.760000
0.000558525	0.761000
0.000560981	0.762000
0.000562946	0.763000
0.000565894	0.764000
0.000566876	0.765000
0.000567367	0.766000
0.00056835	0.767000
0.000568841	0.768000
0.000570806	0.771000
0.000577192	0.772000
0.000594876	0.773000
0.000596841	0.774000
0.000597332	0.775000
0.000598315	0.776000
0.000604209	0.777000
0.000605683	0.778000
0.000609613	0.779000
0.000615016	0.780000
0.000619437	0.782000
0.00062042	0.784000
0.000620911	0.787000
0.000623367	0.789000
0.00062435	0.790000
0.000626315	0.791000
0.000627297	0.792000
0.000629753	0.793000
0.000632701	0.795000
0.000635157	0.796000
0.000635648	0.797000
0.000636139	0.798000
0.000638104	0.799000
0.000639087	0.800000
0.000639578	0.801000
0.000640069	0.802000
0.000642034	0.804000
0.000647929	0.805000
0.000654315	0.806000
0.000660209	0.807000
0.000666104	0.808000
0.000667578	0.809000
0.000668069	0.810000
0.000674455	0.811000
0.000674946	0.812000
0.000683788	0.814000
0.000684771	0.815000
0.000687718	0.816000
0.000689192	0.817000
0.00069263	0.818000
0.000693613	0.819000
0.000699999	0.820000
0.000701472	0.821000
0.000701964	0.823000
0.000702946	0.824000
0.000704911	0.825000
0.00070835	0.826000
0.000712279	0.827000
0.000713262	0.828000
0.000714736	0.829000
0.000723086	0.830000
0.00072456	0.832000
0.000727016	0.834000
0.000731928	0.835000
0.000732911	0.836000
0.000734385	0.837000
0.000739788	0.838000
0.000740279	0.839000
0.000741262	0.840000
0.000741753	0.841000
0.000745192	0.842000
0.000752069	0.843000
0.000759437	0.844000
0.00076042	0.846000
0.000765332	0.847000
0.000766314	0.848000
0.000768771	0.849000
0.000769262	0.850000
0.000771718	0.851000
0.000774174	0.852000
0.000776139	0.853000
0.000791858	0.854000
0.00079677	0.855000
0.000798244	0.856000
0.000802174	0.857000
0.000804139	0.858000
0.000813963	0.859000
0.000822806	0.860000
0.000823297	0.861000
0.000831648	0.862000
0.000833121	0.863000
0.000842455	0.864000
0.000843437	0.865000
0.000846384	0.867000
0.000849332	0.868000
0.000850314	0.869000
0.0008567	0.870000
0.000859156	0.871000
0.000860139	0.872000
0.00086063	0.873000
0.000876841	0.875000
0.000877332	0.876000
0.000890104	0.877000
0.000893051	0.878000
0.00089649	0.879000
0.000897963	0.880000
0.000899437	0.881000
0.000907788	0.882000
0.00090877	0.883000
0.000911718	0.885000
0.000914174	0.886000
0.000914665	0.888000
0.000917612	0.889000
0.000918104	0.890000
0.000925963	0.892000
0.000937261	0.893000
0.000964279	0.894000
0.000968209	0.895000
0.0009687	0.896000
0.000970665	0.897000
0.000974103	0.898000
0.000983437	0.899000
0.000987367	0.901000
0.000989823	0.903000
0.000993261	0.904000
0.000998665	0.905000
0.001	0.906000
	ROC_20_80
0	0
4.91227e-07	0.001000
1.96491e-06	0.002000
2.94736e-06	0.005000
3.92982e-06	0.006000
4.91227e-06	0.008000
5.4035e-06	0.009000
6.38595e-06	0.011000
7.85963e-06	0.013000
8.35086e-06	0.015000
9.33332e-06	0.016000
1.0807e-05	0.017000
1.12982e-05	0.018000
1.22807e-05	0.019000
1.42456e-05	0.020000
1.76842e-05	0.022000
1.86666e-05	0.023000
1.91579e-05	0.024000
1.96491e-05	0.027000
2.01403e-05	0.028000
2.11228e-05	0.029000
2.1614e-05	0.030000
2.21052e-05	0.032000
2.25964e-05	0.033000
2.35789e-05	0.034000
2.40701e-05	0.035000
2.50526e-05	0.036000
2.6035e-05	0.038000
2.65263e-05	0.041000
2.94736e-05	0.043000
3.09473e-05	0.044000
3.2421e-05	0.045000
3.29122e-05	0.046000
3.34034e-05	0.047000
3.53684e-05	0.050000
3.58596e-05	0.051000
3.63508e-05	0.052000
3.78245e-05	0.054000
3.92982e-05	0.055000
3.97894e-05	0.056000
4.02806e-05	0.057000
4.3228e-05	0.058000
4.42104e-05	0.059000
4.61754e-05	0.060000
4.66666e-05	0.061000
4.71578e-05	0.062000
4.81403e-05	0.063000
4.91227e-05	0.066000
4.96139e-05	0.067000
5.10876e-05	0.068000
5.25613e-05	0.069000
5.45262e-05	0.070000
5.55087e-05	0.071000
5.69824e-05	0.072000
6.04209e-05	0.073000
6.23859e-05	0.075000
6.28771e-05	0.076000
6.43508e-05	0.077000
6.63157e-05	0.078000
6.87718e-05	0.079000
7.17192e-05	0.080000
7.46665e-05	0.084000
7.51578e-05	0.085000
8.10525e-05	0.086000
8.20349e-05	0.087000
8.6456e-05	0.088000
8.94033e-05	0.089000
8.98946e-05	0.090000
9.0877e-05	0.091000
9.13683e-05	0.092000
9.18595e-05	0.094000
9.23507e-05	0.095000
9.28419e-05	0.096000
9.48068e-05	0.098000
9.82454e-05	0.099000
9.92279e-05	0.100000
9.97191e-05	0.101000
0.00010021	0.103000
0.000102175	0.105000
0.000102666	0.106000
0.00010414	0.107000
0.000109544	0.108000
0.000110526	0.109000
0.00011593	0.110000
0.000116912	0.112000
0.000117403	0.116000
0.000121333	0.117000
0.000121824	0.118000
0.000122807	0.119000
0.00012428	0.120000
0.000125263	0.121000
0.000128702	0.122000
0.000129684	0.123000
0.000133123	0.127000
0.000133614	0.128000
0.000134105	0.129000
0.000135087	0.130000
0.000136561	0.131000
0.000137052	0.132000
0.000139509	0.133000
0.000140982	0.134000
0.000141965	0.138000
0.000142947	0.139000
0.000143438	0.140000
0.000145403	0.141000
0.000148842	0.142000
0.000151298	0.144000
0.00015228	0.145000
0.000153263	0.146000
0.000154737	0.147000
0.000157684	0.149000
0.000162105	0.151000
0.000165544	0.153000
0.000168	0.154000
0.000170456	0.156000
0.000172421	0.157000
0.000175859	0.158000
0.000177824	0.159000
0.000178807	0.160000
0.000179298	0.161000
0.000180772	0.162000
0.000185684	0.164000
0.000187649	0.165000
0.000191579	0.166000
0.000193052	0.167000
0.000194035	0.168000
0.000196	0.170000
0.000197965	0.171000
0.000198456	0.172000
0.000200421	0.174000
0.000201403	0.175000
0.000202877	0.176000
0.000203859	0.177000
0.000204842	0.178000
0.000205333	0.179000
0.000205824	0.183000
0.000206315	0.184000
0.000211228	0.186000
0.000213684	0.187000
0.000214175	0.188000
0.000214666	0.190000
0.000216631	0.191000
0.000217614	0.192000
0.000218596	0.193000
0.00022007	0.194000
0.000220561	0.195000
0.000224982	0.197000
0.000226947	0.198000
0.00023235	0.199000
0.000232842	0.200000
0.000233333	0.201000
0.000235789	0.202000
0.000237263	0.203000
0.000237754	0.205000
0.000238736	0.207000
0.000239228	0.208000
0.00024021	0.209000
0.000243157	0.210000
0.000245614	0.211000
0.000248561	0.213000
0.000250526	0.214000
0.000251508	0.215000
0.000252491	0.216000
0.000253964	0.217000
0.000254947	0.218000
0.000255929	0.219000
0.000256421	0.221000
0.000258385	0.223000
0.000258877	0.224000
0.000259368	0.225000
0.000265263	0.226000
0.000267228	0.227000
0.000267719	0.228000
0.000268701	0.231000
0.000270666	0.232000
0.000271157	0.233000
0.000273122	0.234000
0.000274596	0.236000
0.000275578	0.242000
0.00027607	0.243000
0.000276561	0.244000
0.000278035	0.245000
0.000279017	0.246000
0.000279508	0.247000
0.000281964	0.248000
0.000282947	0.249000
0.000287859	0.250000
0.00028835	0.252000
0.000289333	0.253000
0.000291789	0.254000
0.000293263	0.255000
0.000294736	0.256000
0.000303578	0.258000
0.00030407	0.259000
0.000307508	0.261000
0.000310947	0.262000
0.000311438	0.263000
0.000312912	0.264000
0.000313403	0.265000
0.000318806	0.267000
0.000319298	0.268000
0.000321263	0.269000
0.000324701	0.270000
0.000327157	0.271000
0.000329122	0.274000
0.000331087	0.276000
0.000336982	0.279000
0.000337473	0.280000
0.00034042	0.281000
0.000340912	0.282000
0.000343368	0.283000
0.000343859	0.284000
0.00034435	0.285000
0.000345824	0.286000
0.00034828	0.287000
0.000350736	0.289000
0.00035221	0.290000
0.000353192	0.291000
0.000354175	0.292000
0.000354666	0.293000
0.000355648	0.294000
0.00035614	0.295000
0.000356631	0.296000
0.000359578	0.297000
0.000363508	0.298000
0.000365473	0.300000
0.000366947	0.301000
0.000370877	0.302000
0.000373333	0.303000
0.00037628	0.305000
0.000377754	0.306000
0.000379719	0.307000
0.000383157	0.308000
0.000386596	0.309000
0.000388069	0.310000
0.000389052	0.311000
0.000390526	0.312000
0.000391017	0.313000
0.000391999	0.314000
0.000396912	0.315000
0.000400841	0.316000
0.000407227	0.317000
0.000407719	0.318000
0.000408701	0.319000
0.000409683	0.320000
0.000412631	0.321000
0.000417543	0.322000
0.000418526	0.323000
0.000419508	0.325000
0.000424912	0.326000
0.000426385	0.327000
0.000435227	0.328000
0.000435719	0.329000
0.000441122	0.330000
0.000442104	0.331000
0.00044849	0.332000
0.000461262	0.333000
0.000462245	0.335000
0.000468631	0.336000
0.000469122	0.337000
0.000473543	0.338000
0.000474034	0.339000
0.00047649	0.343000
0.000476982	0.344000
0.000483859	0.345000
0.000485332	0.346000
0.000486315	0.347000
0.00049221	0.348000
0.000494666	0.349000
0.000497122	0.351000
0.000498596	0.352000
0.000499087	0.353000
0.000499578	0.354000
0.00050056	0.355000
0.000501052	0.356000
0.000501543	0.358000
0.000502034	0.359000
0.00050449	0.360000
0.000504982	0.361000
0.000510876	0.362000
0.000511367	0.363000
0.000513332	0.364000
0.000513824	0.367000
0.000518245	0.368000
0.000519718	0.369000
0.000521683	0.370000
0.000525613	0.371000
0.000526104	0.372000
0.000527578	0.373000
0.000529052	0.374000
0.000529543	0.375000
0.000531508	0.376000
0.000533964	0.377000
0.000534946	0.378000
0.000536911	0.379000
0.000537894	0.380000
0.000538876	0.381000
0.000539859	0.382000
0.000547227	0.384000
0.000548701	0.385000
0.000550666	0.386000
0.000551157	0.387000
0.000553122	0.388000
0.000561964	0.389000
0.000562946	0.390000
0.000570315	0.391000
0.000570806	0.392000
0.000575227	0.395000
0.000579648	0.396000
0.000580631	0.397000
0.000583087	0.398000
0.000584069	0.399000
0.000587016	0.400000
0.00058849	0.401000
0.000588981	0.402000
0.00059242	0.403000
0.000593402	0.404000
0.000594385	0.405000
0.000599297	0.406000
0.000603227	0.407000
0.000605192	0.408000
0.00060863	0.409000
0.000609122	0.410000
0.000609613	0.411000
0.000613052	0.412000
0.000615016	0.413000
0.000615999	0.415000
0.000617964	0.416000
0.000619929	0.418000
0.000620911	0.419000
0.000622385	0.420000
0.00062435	0.421000
0.000628771	0.422000
0.000629753	0.423000
0.000630244	0.424000
0.000631718	0.425000
0.000634174	0.427000
0.00063663	0.428000
0.000643999	0.429000
0.000645964	0.430000
0.000651367	0.431000
0.000654806	0.434000
0.000660209	0.435000
0.000663648	0.436000
0.000664139	0.437000
0.000665122	0.438000
0.000665613	0.439000
0.000669051	0.440000
0.000671508	0.441000
0.000673964	0.442000
0.000674455	0.443000
0.000675437	0.444000
0.000677402	0.445000
0.000677893	0.447000
0.000678876	0.448000
0.000680841	0.449000
0.000690174	0.450000
0.000691648	0.453000
0.000695086	0.454000
0.000699016	0.455000
0.000699999	0.456000
0.00070442	0.457000
0.000706876	0.458000
0.000709332	0.459000
0.000714244	0.460000
0.000717683	0.462000
0.000719648	0.463000
0.000722595	0.464000
0.000730946	0.465000
0.000733402	0.466000
0.000734385	0.467000
0.000735367	0.468000
0.000737823	0.469000
0.000739788	0.470000
0.000742735	0.471000
0.000743227	0.472000
0.000747157	0.473000
0.000750104	0.474000
0.000751578	0.475000
0.000754034	0.476000
0.000756981	0.477000
0.000758946	0.478000
0.000763858	0.480000
0.000764349	0.481000
0.000771718	0.483000
0.000772209	0.484000
0.00077663	0.485000
0.000777613	0.486000
0.000778104	0.487000
0.000779578	0.488000
0.000786946	0.489000
0.000787928	0.490000
0.00078842	0.492000
0.000790876	0.493000
0.000794806	0.494000
0.000800209	0.495000
0.000801192	0.496000
0.000802174	0.497000
0.000805613	0.499000
0.000811507	0.500000
0.000814455	0.501000
0.000815928	0.502000
0.000816911	0.503000
0.000823297	0.505000
0.000826244	0.506000
0.000829191	0.507000
0.000833613	0.508000
0.000841963	0.509000
0.000847858	0.510000
0.000848841	0.511000
0.000853262	0.513000
0.000854735	0.514000
0.000859156	0.515000
0.000866034	0.516000
0.000866525	0.517000
0.000867016	0.518000
0.000873402	0.519000
0.000881753	0.520000
0.000887156	0.521000
0.000891577	0.522000
0.000893051	0.524000
0.000893542	0.525000
0.00089649	0.526000
0.000898455	0.527000
0.000898946	0.528000
0.000899928	0.529000
0.000904349	0.530000
0.000905823	0.531000
0.000908279	0.532000
0.00090877	0.533000
0.000912209	0.534000
0.000916139	0.535000
0.00092449	0.537000
0.00093284	0.538000
0.000946104	0.539000
0.000949542	0.541000
0.000950033	0.542000
0.000951016	0.544000
0.000956911	0.545000
0.00096477	0.546000
0.000967226	0.549000
0.000968209	0.550000
0.000974595	0.551000
0.000977542	0.553000
0.00098491	0.554000
0.000997191	0.555000
0.001	0.556000
	ROC_20_100
0	0
2.45614e-07	0.001000
4.91227e-07	0.006000
9.82454e-07	0.010000
1.96491e-06	0.018000
2.94736e-06	0.021000
3.43859e-06	0.022000
3.92982e-06	0.023000
4.42104e-06	0.027000
4.91227e-06	0.028000
5.4035e-06	0.036000
5.89473e-06	0.039000
6.38595e-06	0.042000
6.87718e-06	0.043000
7.36841e-06	0.047000
7.85963e-06	0.051000
8.35086e-06	0.054000
9.33332e-06	0.056000
1.03158e-05	0.061000
1.12982e-05	0.064000
1.17895e-05	0.066000
1.22807e-05	0.067000
1.32631e-05	0.069000
1.37544e-05	0.070000
1.47368e-05	0.074000
1.5228e-05	0.075000
1.57193e-05	0.077000
1.62105e-05	0.079000
1.67017e-05	0.082000
1.76842e-05	0.086000
1.81754e-05	0.089000
1.91579e-05	0.094000
2.11228e-05	0.098000
2.1614e-05	0.102000
2.21052e-05	0.103000
2.25964e-05	0.104000
2.30877e-05	0.105000
2.35789e-05	0.106000
2.40701e-05	0.110000
2.55438e-05	0.112000
2.6035e-05	0.118000
2.70175e-05	0.121000
2.75087e-05	0.122000
2.84912e-05	0.124000
2.89824e-05	0.125000
2.99649e-05	0.126000
3.04561e-05	0.128000
3.09473e-05	0.130000
3.14385e-05	0.135000
3.29122e-05	0.136000
3.34034e-05	0.139000
3.43859e-05	0.140000
3.53684e-05	0.141000
3.63508e-05	0.143000
3.78245e-05	0.148000
3.83157e-05	0.151000
3.97894e-05	0.152000
4.02806e-05	0.153000
4.07719e-05	0.157000
4.17543e-05	0.158000
4.27368e-05	0.160000
4.42104e-05	0.165000
4.56841e-05	0.166000
4.61754e-05	0.168000
4.7649e-05	0.169000
4.86315e-05	0.171000
4.91227e-05	0.173000
5.15789e-05	0.174000
5.20701e-05	0.175000
5.35438e-05	0.176000
5.4035e-05	0.179000
5.45262e-05	0.180000
5.50174e-05	0.181000
5.55087e-05	0.185000
5.69824e-05	0.186000
5.79648e-05	0.190000
5.8456e-05	0.192000
6.28771e-05	0.195000
6.33683e-05	0.197000
6.38595e-05	0.198000
6.53332e-05	0.199000
6.58244e-05	0.204000
6.77893e-05	0.205000
6.9263e-05	0.206000
6.97543e-05	0.208000
7.02455e-05	0.209000
7.07367e-05	0.210000
7.12279e-05	0.212000
7.17192e-05	0.213000
7.22104e-05	0.214000
7.27016e-05	0.215000
7.41753e-05	0.216000
7.46665e-05	0.219000
7.5649e-05	0.224000
7.61402e-05	0.225000
7.66314e-05	0.229000
7.76139e-05	0.232000
7.81051e-05	0.233000
7.85963e-05	0.240000
7.90876e-05	0.241000
8.007e-05	0.242000
8.05613e-05	0.243000
8.15437e-05	0.248000
8.20349e-05	0.249000
8.25262e-05	0.250000
8.30174e-05	0.251000
8.44911e-05	0.253000
8.59648e-05	0.254000
8.6456e-05	0.256000
8.69472e-05	0.259000
8.79297e-05	0.260000
8.94033e-05	0.261000
9.18595e-05	0.263000
9.23507e-05	0.266000
9.28419e-05	0.267000
9.33332e-05	0.268000
9.38244e-05	0.271000
9.43156e-05	0.274000
9.48068e-05	0.276000
9.52981e-05	0.280000
9.57893e-05	0.283000
9.67718e-05	0.284000
9.77542e-05	0.285000
9.87367e-05	0.291000
9.92279e-05	0.292000
0.000100702	0.294000
0.000101193	0.299000
0.000101684	0.301000
0.000103649	0.302000
0.000105123	0.304000
0.000105614	0.305000
0.000106596	0.307000
0.000107088	0.308000
0.000109544	0.310000
0.000110526	0.311000
0.000112	0.313000
0.000112491	0.314000
0.000112982	0.315000
0.000113965	0.316000
0.000114456	0.317000
0.000115438	0.318000
0.000116421	0.322000
0.000116912	0.326000
0.000117403	0.329000
0.000118386	0.331000
0.000118877	0.332000
0.000119859	0.335000
0.000120842	0.337000
0.000122807	0.338000
0.000123789	0.339000
0.000125754	0.340000
0.000128702	0.341000
0.000129193	0.342000
0.000129684	0.343000
0.000130175	0.345000
0.000130666	0.346000
0.000131158	0.347000
0.000133123	0.348000
0.000133614	0.351000
0.000134105	0.352000
0.000139017	0.354000
0.000139509	0.357000
0.000140982	0.358000
0.000141965	0.360000
0.000142456	0.364000
0.000144421	0.366000
0.000144912	0.368000
0.000146386	0.369000
0.000146877	0.370000
0.000147368	0.374000
0.000149333	0.375000
0.000150316	0.378000
0.000151298	0.382000
0.000151789	0.383000
0.000153263	0.385000
0.000153754	0.387000
0.000155228	0.389000
0.000157193	0.390000
0.000157684	0.391000
0.000158175	0.392000
0.000158666	0.393000
0.000159649	0.394000
0.000160631	0.396000
0.000161123	0.397000
0.000161614	0.399000
0.000162105	0.401000
0.000162596	0.402000
0.000163087	0.404000
0.00016407	0.405000
0.000164561	0.407000
0.000165544	0.411000
0.000166526	0.412000
0.000167508	0.413000
0.000168491	0.414000
0.000168982	0.415000
0.000169965	0.416000
0.000170456	0.417000
0.000170947	0.419000
0.000171438	0.421000
0.00017193	0.423000
0.000172421	0.424000
0.000174386	0.427000
0.000177333	0.429000
0.000177824	0.430000
0.000182737	0.431000
0.000183228	0.432000
0.00018421	0.434000
0.000184701	0.435000
0.000185193	0.436000
0.000186175	0.439000
0.000187649	0.440000
0.00018814	0.441000
0.000189122	0.442000
0.000189614	0.445000
0.000190105	0.446000
0.000192561	0.447000
0.000193052	0.448000
0.000194035	0.449000
0.000194526	0.450000
0.000196982	0.452000
0.000197473	0.453000
0.000197965	0.456000
0.000198456	0.457000
0.000199438	0.458000
0.000201894	0.459000
0.000202386	0.460000
0.000204842	0.461000
0.000205824	0.462000
0.000206807	0.463000
0.000207789	0.464000
0.000209263	0.466000
0.000209754	0.468000
0.000211719	0.469000
0.00021221	0.471000
0.000213193	0.474000
0.000213684	0.475000
0.000214175	0.476000
0.000214666	0.478000
0.000216631	0.480000
0.000217122	0.481000
0.000222526	0.484000
0.000223017	0.485000
0.000223508	0.489000
0.000224	0.494000
0.000224982	0.496000
0.000226947	0.498000
0.000227438	0.500000
0.000228912	0.502000
0.000230386	0.504000
0.000231368	0.505000
0.00023235	0.507000
0.000233333	0.508000
0.000236771	0.510000
0.000237263	0.511000
0.000238736	0.512000
0.000240701	0.513000
0.000241193	0.514000
0.000242175	0.515000
0.000242666	0.516000
0.000243157	0.517000
0.000243649	0.518000
0.000245122	0.519000
0.000247087	0.520000
0.000247578	0.522000
0.000249543	0.523000
0.000250035	0.526000
0.000251017	0.527000
0.000252491	0.528000
0.000254456	0.530000
0.000256421	0.532000
0.000257403	0.534000
0.000258385	0.535000
0.000258877	0.536000
0.000262807	0.537000
0.000264771	0.539000
0.000265263	0.540000
0.000266736	0.541000
0.00026821	0.542000
0.000269192	0.543000
0.000270175	0.544000
0.000271157	0.545000
0.000271649	0.546000
0.000272631	0.548000
0.000275087	0.549000
0.000275578	0.551000
0.00027607	0.552000
0.000279017	0.554000
0.000279999	0.555000
0.000280491	0.556000
0.000281964	0.557000
0.000282456	0.558000
0.000286385	0.561000
0.000288842	0.562000
0.000289333	0.563000
0.000289824	0.564000
0.000290315	0.565000
0.000291298	0.568000
0.000294245	0.570000
0.000294736	0.571000
0.00029621	0.572000
0.000297192	0.573000
0.000299157	0.574000
0.000299649	0.576000
0.000301613	0.578000
0.000305052	0.579000
0.000305543	0.581000
0.000306526	0.582000
